Order Date,Ship Mode,Segment,Country,Market,Category,Sub Category,Product Name,Quantity,Sales,Discount,Profit,Shipping Cost,Year
2011-11-03,Standard Class,Consumer,Australia,APAC,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",4,77,0.0,11.52,4.15,2011
2011-11-03,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50",1,14,0.0,6.28,0.852,2011
2011-11-10,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",2,44,0.0,20.4,3.04,2011
2011-11-11,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",1,23,0.0,8.91,0.49,2011
2011-11-16,Standard Class,Consumer,Cuba,LATAM,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",3,75,0.0,23.88,3.984,2011
2011-11-18,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",1,23,0.0,3.66,0.29,2011
2011-11-23,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",2,47,0.0,17.82,5.52,2011
2011-12-12,Standard Class,Consumer,Cuba,LATAM,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",1,16,0.0,4.08,0.412,2011
2011-12-13,Standard Class,Consumer,El Salvador,LATAM,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",2,50,0.0,15.92,3.547,2011
2011-12-24,Standard Class,Consumer,Cuba,LATAM,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",6,49,0.0,24.0,4.858,2011
2011-12-24,Standard Class,Consumer,Brazil,LATAM,Office Supplies,Envelopes,"Ames Manila Envelope, with clear poly window",5,94,0.0,7.5,6.921,2011
2011-12-28,Standard Class,Consumer,Iran,EMEA,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",2,43,0.0,0.0,2.36,2011
2011-12-29,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",1,6,0.0,2.32,0.504,2011
2012-01-03,Standard Class,Consumer,Egypt,Africa,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint",6,170,0.0,83.52,12.72,2012
2012-01-19,Standard Class,Consumer,China,APAC,Office Supplies,Envelopes,"Cameo Mailers, Recycled",9,333,0.0,132.84,22.18,2012
2012-01-24,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",2,25,0.0,3.96,1.88,2012
2012-02-14,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",2,29,0.0,13.96,3.117,2012
2012-02-16,Standard Class,Consumer,Singapore,APAC,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint",3,151,0.0,9.0,9.56,2012
2012-03-02,Standard Class,Consumer,Iraq,EMEA,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Security-Tint",2,22,0.0,3.48,2.55,2012
2012-04-06,Standard Class,Consumer,Zambia,Africa,Office Supplies,Envelopes,"Kraft Manila Envelope, Security-Tint",1,29,0.0,2.31,1.29,2012
2012-04-11,Standard Class,Consumer,Nicaragua,LATAM,Office Supplies,Envelopes,"Cameo Mailers, Security-Tint",3,81,0.0,26.76,5.828,2012
2012-04-14,Standard Class,Consumer,Brazil,LATAM,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",4,72,0.0,10.8,2.707,2012
2012-04-25,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Recycled",6,105,0.0,3.12,7.267,2012
2012-04-28,Standard Class,Consumer,Switzerland,EU,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",9,174,0.0,10.26,11.79,2012
2012-05-03,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",5,79,0.0,17.25,4.49,2012
2012-05-04,Standard Class,Consumer,Romania,EMEA,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint",6,143,0.0,17.1,9.21,2012
2012-05-09,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",6,68,0.0,1.26,6.12,2012
2012-05-10,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",3,35,0.0,9.06,3.031,2012
2012-05-13,Standard Class,Consumer,United Kingdom,EU,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50",3,74,0.0,5.85,5.75,2012
2012-05-14,Standard Class,Consumer,Brazil,LATAM,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",5,102,0.0,10.1,7.341,2012
2012-05-21,Standard Class,Consumer,United Kingdom,EU,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",8,79,0.0,31.68,8.49,2012
2012-05-28,Standard Class,Consumer,Iran,EMEA,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",8,199,0.0,9.84,10.15,2012
2012-06-06,Standard Class,Consumer,Iraq,EMEA,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",2,33,0.0,16.44,1.46,2012
2012-06-06,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",4,77,0.0,8.4,4.92,2012
2012-06-07,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50",4,52,0.0,12.48,2.921,2012
2012-06-13,Standard Class,Consumer,Brazil,LATAM,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint",2,31,0.0,1.56,2.044,2012
2012-06-13,Standard Class,Consumer,Brazil,LATAM,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",2,60,0.0,20.48,4.06,2012
2012-06-18,Standard Class,Consumer,United Kingdom,EU,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",3,36,0.0,8.55,2.59,2012
2012-06-25,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window",5,250,0.0,72.45,8.7,2012
2012-06-29,Standard Class,Consumer,Benin,Africa,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",1,17,0.0,4.26,0.92,2012
2012-07-04,Standard Class,Consumer,United Kingdom,EU,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",2,24,0.0,5.7,2.46,2012
2012-07-11,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Ames Clasp Envelope, Security-Tint",3,29,0.0,0.54,1.05,2012
2012-07-11,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",2,17,0.0,1.32,1.99,2012
2012-07-20,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",3,82,0.0,27.09,6.67,2012
2012-07-23,Standard Class,Consumer,Spain,EU,Office Supplies,Envelopes,"Kraft Mailers, Set of 50",3,113,0.0,30.42,7.01,2012
2012-07-25,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",1,31,0.0,14.94,1.43,2012
2012-07-28,Standard Class,Consumer,Italy,EU,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",3,44,0.0,7.02,2.65,2012
2012-08-07,Standard Class,Consumer,United Kingdom,EU,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",4,108,0.0,43.32,6.23,2012
2012-08-08,Standard Class,Consumer,Austria,EU,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",4,50,0.0,24.0,4.11,2012
2012-08-08,Standard Class,Consumer,Czech Republic,EMEA,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",4,165,0.0,39.48,5.38,2012
2012-08-08,Standard Class,Consumer,Malaysia,APAC,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",1,16,0.0,3.45,1.27,2012
2012-08-13,Standard Class,Consumer,Zambia,Africa,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",1,16,0.0,0.93,1.05,2012
2012-08-14,Standard Class,Consumer,Finland,EU,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",2,49,0.0,21.54,3.15,2012
2012-08-29,Standard Class,Consumer,Belgium,EU,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",2,34,0.0,8.52,3.24,2012
2012-09-04,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint",2,57,0.0,27.84,4.42,2012
2012-09-13,Standard Class,Consumer,Cuba,LATAM,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",1,34,0.0,14.8,1.736,2012
2012-09-24,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",7,132,0.0,64.47,6.06,2012
2012-09-25,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",4,92,0.0,14.64,7.47,2012
2012-10-03,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",4,124,0.0,33.36,7.45,2012
2012-10-04,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",3,95,0.0,36.0,6.137,2012
2012-10-04,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",5,76,0.0,22.8,2.46,2012
2012-10-15,Standard Class,Consumer,Colombia,LATAM,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",2,56,0.0,21.32,4.718,2012
2012-10-20,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",5,82,0.0,10.65,5.74,2012
2012-10-24,Standard Class,Consumer,Nicaragua,LATAM,Office Supplies,Envelopes,"GlobeWeis Mailers, Security-Tint",3,82,0.0,32.76,3.823,2012
2012-10-25,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",2,20,0.0,7.84,1.254,2012
2012-10-31,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint",5,112,0.0,12.3,4.57,2012
2012-11-02,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50",3,61,0.0,24.57,3.1,2012
2012-11-02,Standard Class,Consumer,Nicaragua,LATAM,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",3,24,0.0,3.06,1.024,2012
2012-11-02,Standard Class,Consumer,Nicaragua,LATAM,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",5,159,0.0,31.8,12.776,2012
2012-11-07,Standard Class,Consumer,Russia,EMEA,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",2,35,0.0,12.24,2.18,2012
2012-11-12,Standard Class,Consumer,Saudi Arabia,EMEA,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",2,20,0.0,7.92,1.9,2012
2012-11-12,Standard Class,Consumer,Spain,EU,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",2,20,0.0,7.92,1.73,2012
2012-11-12,Standard Class,Consumer,Brazil,LATAM,Office Supplies,Envelopes,"Kraft Clasp Envelope, Recycled",3,16,0.0,5.88,0.909,2012
2012-11-12,Standard Class,Consumer,Ecuador,LATAM,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",7,195,0.0,33.04,12.129,2012
2012-11-13,Standard Class,Consumer,Mozambique,Africa,Office Supplies,Envelopes,"Ames Business Envelopes, Set of 50",1,18,0.0,5.25,0.6,2012
2012-11-13,Standard Class,Consumer,Iran,EMEA,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Security-Tint",1,11,0.0,1.74,0.23,2012
2012-11-16,Standard Class,Consumer,El Salvador,LATAM,Office Supplies,Envelopes,"Cameo Mailers, Recycled",2,49,0.0,23.16,2.657,2012
2012-11-19,Standard Class,Consumer,Guatemala,LATAM,Office Supplies,Envelopes,"Jiffy Mailers, Set of 50",3,74,0.0,17.82,4.68,2012
2012-11-21,Standard Class,Consumer,China,APAC,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50",1,25,0.0,3.45,1.37,2012
2012-11-22,Standard Class,Consumer,United Kingdom,EU,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",9,371,0.0,88.83,33.53,2012
2012-11-23,Standard Class,Consumer,Kenya,Africa,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",2,34,0.0,8.52,2.23,2012
2012-11-29,Standard Class,Consumer,Italy,EU,Office Supplies,Envelopes,"Ames Business Envelopes, Security-Tint",2,29,0.0,9.9,1.03,2012
2012-12-04,Standard Class,Consumer,Cuba,LATAM,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",2,65,0.0,21.4,5.946,2012
2012-12-07,Standard Class,Consumer,Guatemala,LATAM,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",1,11,0.0,2.58,0.76,2012
2012-12-25,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",3,38,0.0,18.0,3.67,2012
2012-12-25,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",9,113,0.0,21.42,6.215,2012
2013-01-01,Standard Class,Consumer,China,APAC,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",1,22,0.0,5.76,0.69,2013
2013-01-22,Standard Class,Consumer,China,APAC,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",2,60,0.0,21.0,4.75,2013
2013-01-27,Standard Class,Consumer,Italy,EU,Office Supplies,Envelopes,"GlobeWeis Mailers, Security-Tint",4,164,0.0,63.84,11.77,2013
2013-01-28,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",4,77,0.0,4.56,4.07,2013
2013-02-02,Standard Class,Consumer,Spain,EU,Office Supplies,Envelopes,"Kraft Manila Envelope, Security-Tint",3,87,0.0,6.93,3.09,2013
2013-02-06,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",1,11,0.0,0.21,0.28,2013
2013-02-07,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",3,61,0.0,4.86,5.23,2013
2013-02-08,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Security-Tint",7,209,0.0,1.89,18.03,2013
2013-02-13,Standard Class,Consumer,Senegal,Africa,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",1,20,0.0,9.57,1.35,2013
2013-02-15,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Jiffy Manila Envelope, with clear poly window",7,207,0.0,1.89,7.45,2013
2013-02-18,Standard Class,Consumer,South Africa,Africa,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",1,12,0.0,2.85,0.51,2013
2013-03-01,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",1,32,0.0,10.7,2.177,2013
2013-03-02,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",2,56,0.0,21.32,2.074,2013
2013-03-07,Standard Class,Consumer,Japan,APAC,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",2,47,0.0,15.54,2.4,2013
2013-03-11,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",3,30,0.0,11.88,2.44,2013
2013-03-13,Standard Class,Consumer,United Kingdom,EU,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50",5,87,0.0,23.4,5.6,2013
2013-03-13,Standard Class,Consumer,Iraq,EMEA,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",1,21,0.0,6.51,0.74,2013
2013-03-14,Standard Class,Consumer,Austria,EMEA,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",2,27,0.0,9.9,1.41,2013
2013-03-14,Standard Class,Consumer,Cuba,LATAM,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50",9,54,0.0,24.3,2.821,2013
2013-03-15,Standard Class,Consumer,Nicaragua,LATAM,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",7,168,0.0,53.62,8.617,2013
2013-03-20,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",7,214,0.0,104.58,8.66,2013
2013-03-28,Standard Class,Consumer,Canada,Canada,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",6,133,0.0,61.2,7.18,2013
2013-03-30,Standard Class,Consumer,Cuba,LATAM,Office Supplies,Envelopes,"Cameo Manila Envelope, Recycled",1,17,0.0,3.08,0.961,2013
2013-04-20,Standard Class,Consumer,Brazil,LATAM,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",3,79,0.0,13.38,6.937,2013
2013-04-25,Standard Class,Consumer,Guatemala,LATAM,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",3,44,0.0,0.42,3.1,2013
2013-05-01,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint",5,117,0.0,22.2,8.79,2013
2013-05-02,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",5,137,0.0,45.15,18.08,2013
2013-05-07,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",5,226,0.0,58.65,19.98,2013
2013-05-08,Standard Class,Consumer,Switzerland,EU,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50",6,123,0.0,49.14,11.19,2013
2013-05-08,Standard Class,Consumer,Malaysia,APAC,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",6,271,0.0,130.14,11.53,2013
2013-05-09,Standard Class,Consumer,Morocco,Africa,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",1,11,0.0,2.61,0.34,2013
2013-05-14,Standard Class,Consumer,Iran,EMEA,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",1,42,0.0,7.98,3.48,2013
2013-05-21,Standard Class,Consumer,New Zealand,APAC,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",2,92,0.0,34.2,5.19,2013
2013-05-27,Standard Class,Consumer,Guatemala,LATAM,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",1,14,0.0,5.32,1.167,2013
2013-06-02,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",3,52,0.0,18.36,3.87,2013
2013-06-03,Standard Class,Consumer,Egypt,Africa,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",1,24,0.0,4.47,1.5,2013
2013-06-05,Standard Class,Consumer,Nicaragua,LATAM,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",6,204,0.0,18.24,22.137,2013
2013-06-07,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",4,50,0.0,3.44,3.799,2013
2013-06-09,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",2,43,0.0,0.0,2.69,2013
2013-06-11,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled",3,61,0.0,29.07,2.31,2013
2013-06-11,Standard Class,Consumer,Iraq,EMEA,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",1,19,0.0,2.1,1.0,2013
2013-06-14,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Set of 50",6,279,0.0,55.62,20.91,2013
2013-06-21,Standard Class,Consumer,Bosnia and Herzegovina,EMEA,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50",4,154,0.0,1.44,17.69,2013
2013-06-24,Standard Class,Consumer,El Salvador,LATAM,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",1,17,0.0,7.58,1.545,2013
2013-06-24,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Recycled",3,26,0.0,6.75,1.61,2013
2013-06-28,Standard Class,Consumer,Morocco,Africa,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",2,79,0.0,30.06,6.46,2013
2013-07-24,Standard Class,Consumer,China,APAC,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",13,486,0.0,218.4,52.78,2013
2013-07-25,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",5,170,0.0,15.2,20.562,2013
2013-08-13,Standard Class,Consumer,Japan,APAC,Office Supplies,Envelopes,"Ames Mailers, Recycled",5,173,0.0,45.0,19.99,2013
2013-08-13,Standard Class,Consumer,Japan,APAC,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Recycled",1,26,0.0,7.05,2.03,2013
2013-08-14,Standard Class,Consumer,India,APAC,Office Supplies,Envelopes,"Ames Manila Envelope, with clear poly window",5,141,0.0,57.75,8.28,2013
2013-08-16,Standard Class,Consumer,Nicaragua,LATAM,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",2,24,0.0,1.68,1.879,2013
2013-08-19,Standard Class,Consumer,Cuba,LATAM,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint",2,38,0.0,15.52,2.578,2013
2013-08-19,Standard Class,Consumer,Mexico,LATAM,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",1,17,0.0,7.58,0.96,2013
2013-08-20,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",2,75,0.0,8.94,4.88,2013
2013-08-21,Standard Class,Consumer,Italy,EU,Office Supplies,Envelopes,"Ames Mailers, Set of 50",3,108,0.0,15.03,5.33,2013
2013-08-24,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",8,86,0.0,10.08,6.75,2013
2013-08-24,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",1,47,0.0,17.07,4.02,2013
2013-08-28,Standard Class,Consumer,Germany,EU,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",13,514,0.0,195.39,26.61,2013
2013-08-28,Standard Class,Consumer,El Salvador,LATAM,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint",2,67,0.0,20.72,5.988,2013
2013-09-04,Standard Class,Consumer,Brazil,LATAM,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",3,54,0.0,3.78,5.112,2013
2013-09-10,Standard Class,Consumer,France,EU,Office Supplies,Envelopes,"Ames Clasp Envelope, Security-Tint",3,29,0.0,0.54,0.59,2013
